Query_Id,Literal,Doc_Id,Rank,Score,System Name,Recall,Precision
1,Q0,CACM-2424,58,15.898144758377896,BM25,0.4,0.034482758620689655
1,Q0,CACM-1589,59,15.773083402325364,BM25,0.4,0.03389830508474576
1,Q0,CACM-1236,60,15.75062638509429,BM25,0.4,0.03333333333333333
1,Q0,CACM-2358,61,15.746349060776996,BM25,0.6,0.04918032786885246
1,Q0,CACM-1685,62,15.738500878935348,BM25,0.6,0.04838709677419355
1,Q0,CACM-3153,63,15.663828048531567,BM25,0.6,0.047619047619047616
1,Q0,CACM-2622,64,15.635342485306413,BM25,0.6,0.046875
1,Q0,CACM-1179,65,15.624755624735712,BM25,0.6,0.046153846153846156
1,Q0,CACM-1225,66,15.514845929223323,BM25,0.6,0.045454545454545456
1,Q0,CACM-0699,67,15.499450906286114,BM25,0.6,0.04477611940298507
1,Q0,CACM-2681,68,15.49547071076541,BM25,0.6,0.04411764705882353
1,Q0,CACM-2841,69,15.367160342377533,BM25,0.6,0.043478260869565216
1,Q0,CACM-3048,70,15.341049673416812,BM25,0.6,0.04285714285714286
1,Q0,CACM-2632,71,15.336821747909369,BM25,0.6,0.04225352112676056
1,Q0,CACM-2378,72,15.311514724515387,BM25,0.6,0.041666666666666664
1,Q0,CACM-1163,73,15.301426794655587,BM25,0.6,0.0410958904109589
1,Q0,CACM-2878,74,15.294752168281887,BM25,0.6,0.04054054054054054
1,Q0,CACM-1698,75,15.285898517739241,BM25,0.6,0.04
1,Q0,CACM-1113,76,15.280250709777864,BM25,0.6,0.039473684210526314
1,Q0,CACM-2500,77,15.214560448646798,BM25,0.6,0.03896103896103896
1,Q0,CACM-1542,78,15.173169366763865,BM25,0.6,0.038461538461538464
1,Q0,CACM-2767,79,15.135698835374647,BM25,0.6,0.0379746835443038
1,Q0,CACM-1829,80,15.10869289167158,BM25,0.6,0.0375
1,Q0,CACM-1744,81,15.104171645035475,BM25,0.6,0.037037037037037035
1,Q0,CACM-1753,82,15.100375927147125,BM25,0.6,0.036585365853658534
1,Q0,CACM-1393,83,15.045409877748472,BM25,0.6,0.03614457831325301
1,Q0,CACM-1642,84,14.949239090164934,BM25,0.6,0.03571428571428571
1,Q0,CACM-2624,85,14.938240866527735,BM25,0.6,0.03529411764705882
1,Q0,CACM-2344,86,14.930106272472182,BM25,0.6,0.03488372093023256
1,Q0,CACM-2740,87,14.929337355686325,BM25,0.6,0.034482758620689655
1,Q0,CACM-2948,88,14.92726767431528,BM25,0.6,0.03409090909090909
1,Q0,CACM-3137,89,14.913317674359455,BM25,0.6,0.033707865168539325
1,Q0,CACM-2390,90,14.842920825366221,BM25,0.6,0.03333333333333333
1,Q0,CACM-2370,91,14.819031648486485,BM25,0.6,0.03296703296703297
1,Q0,CACM-1526,92,14.81694163934446,BM25,0.6,0.03260869565217391
1,Q0,CACM-2892,93,14.731492521118625,BM25,0.6,0.03225806451612903
1,Q0,CACM-2372,94,14.720216208981316,BM25,0.6,0.031914893617021274
1,Q0,CACM-1034,95,14.71407498223883,BM25,0.6,0.031578947368421054
1,Q0,CACM-3087,96,14.688058200213788,BM25,0.6,0.03125
1,Q0,CACM-2169,97,14.6371304035609,BM25,0.6,0.030927835051546393
1,Q0,CACM-2184,98,14.606108456178186,BM25,0.6,0.030612244897959183
1,Q0,CACM-2064,99,14.599903881166107,BM25,0.6,0.030303030303030304
1,Q0,CACM-1923,100,14.554986805113542,BM25,0.6,0.03
2,Q0,CACM-3078,1,20.969121237916244,BM25,0.3333333333333333,1.0
2,Q0,CACM-2434,2,19.35935643007412,BM25,0.6666666666666666,1.0
2,Q0,CACM-2863,3,13.333752234127612,BM25,1.0,1.0
2,Q0,CACM-0497,4,11.048831194181286,BM25,1.0,0.75
2,Q0,CACM-0727,5,9.750406872503856,BM25,1.0,0.6
2,Q0,CACM-1364,6,9.321085725366244,BM25,1.0,0.5
2,Q0,CACM-0335,7,8.730913646253244,BM25,1.0,0.42857142857142855
2,Q0,CACM-3129,8,8.618525639396069,BM25,1.0,0.375
2,Q0,CACM-1977,9,7.119806413487034,BM25,1.0,0.3333333333333333
2,Q0,CACM-0616,10,7.065617809251864,BM25,1.0,0.3
2,Q0,CACM-1012,11,6.979982258752854,BM25,1.0,0.2727272727272727
2,Q0,CACM-3086,12,6.843556061674308,BM25,1.0,0.25
2,Q0,CACM-1010,13,6.840673335158451,BM25,1.0,0.23076923076923078
2,Q0,CACM-1931,14,6.737155171947116,BM25,1.0,0.21428571428571427
2,Q0,CACM-3136,15,6.732903101271222,BM25,1.0,0.2
2,Q0,CACM-2250,16,6.644490677235765,BM25,1.0,0.1875
2,Q0,CACM-1264,17,6.530896445665052,BM25,1.0,0.17647058823529413
2,Q0,CACM-0047,18,6.38253987135361,BM25,1.0,0.16666666666666666
2,Q0,CACM-2304,19,6.311673794816194,BM25,1.0,0.15789473684210525
2,Q0,CACM-1652,20,6.263835871969057,BM25,1.0,0.15
2,Q0,CACM-2554,21,6.18785269460312,BM25,1.0,0.14285714285714285
2,Q0,CACM-1272,22,6.146695469432492,BM25,1.0,0.13636363636363635
2,Q0,CACM-1867,23,6.0093436791642345,BM25,1.0,0.13043478260869565
2,Q0,CACM-2039,24,5.890106045015197,BM25,1.0,0.125
2,Q0,CACM-3117,25,5.828242968249999,BM25,1.0,0.12
2,Q0,CACM-1182,26,5.764865895807731,BM25,1.0,0.11538461538461539
2,Q0,CACM-1619,27,5.592609598142402,BM25,1.0,0.1111111111111111
2,Q0,CACM-3202,28,5.5876794396352,BM25,1.0,0.10714285714285714
2,Q0,CACM-0276,29,5.563854907960594,BM25,1.0,0.10344827586206896
2,Q0,CACM-0397,30,5.518613427467537,BM25,1.0,0.1
2,Q0,CACM-1821,31,5.513633663864415,BM25,1.0,0.0967741935483871
2,Q0,CACM-3180,32,5.454413839441544,BM25,1.0,0.09375
2,Q0,CACM-1634,33,5.380368207949012,BM25,1.0,0.09090909090909091
2,Q0,CACM-1861,34,5.372308037660625,BM25,1.0,0.08823529411764706
2,Q0,CACM-1671,35,5.337764923191855,BM25,1.0,0.08571428571428572
2,Q0,CACM-2812,36,5.33186444973968,BM25,1.0,0.08333333333333333
2,Q0,CACM-0626,37,5.317908573208859,BM25,1.0,0.08108108108108109
2,Q0,CACM-1623,38,5.299056798535533,BM25,1.0,0.07894736842105263
2,Q0,CACM-2125,39,5.275457067871037,BM25,1.0,0.07692307692307693
2,Q0,CACM-1014,40,5.253453701621102,BM25,1.0,0.075
2,Q0,CACM-2735,41,5.239738976996444,BM25,1.0,0.07317073170731707
2,Q0,CACM-3194,42,5.220469226981091,BM25,1.0,0.07142857142857142
2,Q0,CACM-1062,43,5.212107995195733,BM25,1.0,0.06976744186046512
2,Q0,CACM-2577,44,5.2002909030426485,BM25,1.0,0.06818181818181818
2,Q0,CACM-2663,45,5.2002909030426485,BM25,1.0,0.06666666666666667
2,Q0,CACM-2664,46,5.193836973271047,BM25,1.0,0.06521739130434782
2,Q0,CACM-2714,47,5.183095065855877,BM25,1.0,0.06382978723404255
2,Q0,CACM-2650,48,5.157705211430798,BM25,1.0,0.0625
2,Q0,CACM-2352,49,5.1184832215802505,BM25,1.0,0.061224489795918366
2,Q0,CACM-0246,50,5.0749434454483024,BM25,1.0,0.06
2,Q0,CACM-0531,51,5.053711320459625,BM25,1.0,0.058823529411764705
2,Q0,CACM-1638,52,5.049664722118232,BM25,1.0,0.057692307692307696
2,Q0,CACM-0108,53,5.0375138056905495,BM25,1.0,0.05660377358490566
2,Q0,CACM-2621,54,5.0326104200070985,BM25,1.0,0.05555555555555555
2,Q0,CACM-0058,55,5.001675170439307,BM25,1.0,0.05454545454545454
2,Q0,CACM-2328,56,4.988893214083243,BM25,1.0,0.05357142857142857
2,Q0,CACM-1258,57,4.97163710671311,BM25,1.0,0.05263157894736842
2,Q0,CACM-2143,58,4.955783093545825,BM25,1.0,0.05172413793103448
2,Q0,CACM-2939,59,4.944441918426162,BM25,1.0,0.05084745762711865
2,Q0,CACM-1910,60,4.905723319700211,BM25,1.0,0.05
2,Q0,CACM-2786,61,4.892915301380814,BM25,1.0,0.04918032786885246
2,Q0,CACM-2177,62,4.875383080739163,BM25,1.0,0.04838709677419355
2,Q0,CACM-0942,63,4.870194261344958,BM25,1.0,0.047619047619047616
2,Q0,CACM-2976,64,4.861461613134578,BM25,1.0,0.046875
2,Q0,CACM-0282,65,4.86003077288657,BM25,1.0,0.046153846153846156
2,Q0,CACM-0408,66,4.84636377884855,BM25,1.0,0.045454545454545456
2,Q0,CACM-3033,67,4.82774914413034,BM25,1.0,0.04477611940298507
2,Q0,CACM-1770,68,4.785786665425597,BM25,1.0,0.04411764705882353
2,Q0,CACM-3047,69,4.77107949715813,BM25,1.0,0.043478260869565216
2,Q0,CACM-2195,70,4.720237008897728,BM25,1.0,0.04285714285714286
2,Q0,CACM-2276,71,4.680998394176967,BM25,1.0,0.04225352112676056
2,Q0,CACM-1519,72,4.6803177303252115,BM25,1.0,0.041666666666666664
2,Q0,CACM-0527,73,4.671368636250823,BM25,1.0,0.0410958904109589
2,Q0,CACM-0394,74,4.6589646180431705,BM25,1.0,0.04054054054054054
2,Q0,CACM-0372,75,4.6589646180431705,BM25,1.0,0.04
2,Q0,CACM-1915,76,4.62505600528368,BM25,1.0,0.039473684210526314
2,Q0,CACM-1702,77,4.611717599962188,BM25,1.0,0.03896103896103896
2,Q0,CACM-0391,78,4.611717599962188,BM25,1.0,0.038461538461538464
2,Q0,CACM-0890,79,4.607236209164823,BM25,1.0,0.0379746835443038
2,Q0,CACM-0867,80,4.59603948451514,BM25,1.0,0.0375
2,Q0,CACM-0854,81,4.5953052792705495,BM25,1.0,0.037037037037037035
2,Q0,CACM-1397,82,4.57951468698672,BM25,1.0,0.036585365853658534
2,Q0,CACM-1990,83,4.565419234806378,BM25,1.0,0.03614457831325301
2,Q0,CACM-2108,84,4.56216657987979,BM25,1.0,0.03571428571428571
2,Q0,CACM-1072,85,4.551090770178576,BM25,1.0,0.03529411764705882
2,Q0,CACM-2422,86,4.542616913106575,BM25,1.0,0.03488372093023256
2,Q0,CACM-1941,87,4.475556427186496,BM25,1.0,0.034482758620689655
2,Q0,CACM-2472,88,4.475556427186496,BM25,1.0,0.03409090909090909
2,Q0,CACM-1197,89,4.473450338331485,BM25,1.0,0.033707865168539325
2,Q0,CACM-2440,90,4.453640769331285,BM25,1.0,0.03333333333333333
2,Q0,CACM-1096,91,4.453640769331285,BM25,1.0,0.03296703296703297
2,Q0,CACM-1981,92,4.453640769331285,BM25,1.0,0.03260869565217391
2,Q0,CACM-1930,93,4.4489788658949845,BM25,1.0,0.03225806451612903
2,Q0,CACM-1369,94,4.444754865939513,BM25,1.0,0.031914893617021274
2,Q0,CACM-2493,95,4.441592419572874,BM25,1.0,0.031578947368421054
2,Q0,CACM-2917,96,4.431938696374499,BM25,1.0,0.03125
2,Q0,CACM-1696,97,4.353794154317409,BM25,1.0,0.030927835051546393
2,Q0,CACM-1902,98,4.3385733945056835,BM25,1.0,0.030612244897959183
2,Q0,CACM-3145,99,4.332874333767315,BM25,1.0,0.030303030303030304
2,Q0,CACM-2215,100,4.32676379357597,BM25,1.0,0.03
3,Q0,CACM-0637,1,9.359176634838583,BM25,0.0,0.0
3,Q0,CACM-0252,2,8.877799078515338,BM25,0.0,0.0
3,Q0,CACM-3115,3,7.999982217820712,BM25,0.0,0.0
3,Q0,CACM-1533,4,7.953553563989894,BM25,0.0,0.0
3,Q0,CACM-1402,5,7.717173460078445,BM25,0.0,0.0
3,Q0,CACM-2886,6,7.652759111959245,BM25,0.0,0.0
3,Q0,CACM-1134,7,7.610914342721049,BM25,0.16666666666666666,0.14285714285714285
3,Q0,CACM-3130,8,7.608485514731653,BM25,0.16666666666666666,0.125
3,Q0,CACM-1387,9,7.5740811260156224,BM25,0.16666666666666666,0.1111111111111111
3,Q0,CACM-1783,10,7.411976864433632,BM25,0.16666666666666666,0.1
3,Q0,CACM-1807,11,7.400538991573354,BM25,0.3333333333333333,0.18181818181818182
3,Q0,CACM-1572,12,7.113928105986763,BM25,0.3333333333333333,0.16666666666666666
3,Q0,CACM-1154,13,7.023627112822516,BM25,0.3333333333333333,0.15384615384615385
3,Q0,CACM-1194,14,6.995429303796563,BM25,0.3333333333333333,0.14285714285714285
3,Q0,CACM-2423,15,6.934695526999265,BM25,0.3333333333333333,0.13333333333333333
3,Q0,CACM-2449,16,6.843541927665476,BM25,0.3333333333333333,0.125
3,Q0,CACM-2064,17,6.818823678343245,BM25,0.3333333333333333,0.11764705882352941
3,Q0,CACM-2542,18,6.800829249982839,BM25,0.3333333333333333,0.1111111111111111
3,Q0,CACM-2897,19,6.740397969311562,BM25,0.3333333333333333,0.10526315789473684
3,Q0,CACM-2439,20,6.735169085864488,BM25,0.3333333333333333,0.1
3,Q0,CACM-2411,21,6.698909158604157,BM25,0.3333333333333333,0.09523809523809523
3,Q0,CACM-2904,22,6.667157274401901,BM25,0.3333333333333333,0.09090909090909091
3,Q0,CACM-3028,23,6.6458378658398924,BM25,0.3333333333333333,0.08695652173913043
3,Q0,CACM-2061,24,6.6277843481463155,BM25,0.3333333333333333,0.08333333333333333
3,Q0,CACM-2551,25,6.605401022502547,BM25,0.3333333333333333,0.08
3,Q0,CACM-3103,26,6.548760831443215,BM25,0.3333333333333333,0.07692307692307693
3,Q0,CACM-1723,27,6.51694548630276,BM25,0.3333333333333333,0.07407407407407407
3,Q0,CACM-2658,28,6.513751541785209,BM25,0.3333333333333333,0.07142857142857142
3,Q0,CACM-1159,29,6.4878482078816235,BM25,0.3333333333333333,0.06896551724137931
3,Q0,CACM-2877,30,6.442014836431968,BM25,0.3333333333333333,0.06666666666666667
3,Q0,CACM-2871,31,6.4407967673890685,BM25,0.3333333333333333,0.06451612903225806
3,Q0,CACM-1062,32,6.39648768621073,BM25,0.3333333333333333,0.0625
3,Q0,CACM-1003,33,6.366776762073938,BM25,0.3333333333333333,0.06060606060606061
3,Q0,CACM-2175,34,6.362927805328566,BM25,0.3333333333333333,0.058823529411764705
3,Q0,CACM-3124,35,6.310869560036599,BM25,0.3333333333333333,0.05714285714285714
3,Q0,CACM-2921,36,6.1699833988580846,BM25,0.3333333333333333,0.05555555555555555
3,Q0,CACM-2843,37,6.121229011925115,BM25,0.3333333333333333,0.05405405405405406
3,Q0,CACM-2990,38,6.102634462212899,BM25,0.3333333333333333,0.05263157894736842
3,Q0,CACM-2887,39,6.079761863747409,BM25,0.3333333333333333,0.05128205128205128
3,Q0,CACM-1315,40,6.051808447335519,BM25,0.3333333333333333,0.05
3,Q0,CACM-3056,41,6.037691167367877,BM25,0.3333333333333333,0.04878048780487805
3,Q0,CACM-3080,42,5.9795099985586235,BM25,0.3333333333333333,0.047619047619047616
3,Q0,CACM-1671,43,5.9768752095969155,BM25,0.3333333333333333,0.046511627906976744
3,Q0,CACM-1916,44,5.9354389416250015,BM25,0.3333333333333333,0.045454545454545456
3,Q0,CACM-2130,45,5.91650314990099,BM25,0.3333333333333333,0.044444444444444446
3,Q0,CACM-2111,46,5.913729120706879,BM25,0.3333333333333333,0.043478260869565216
3,Q0,CACM-1206,47,5.865149253053659,BM25,0.3333333333333333,0.0425531914893617
3,Q0,CACM-1392,48,5.862739321199777,BM25,0.3333333333333333,0.041666666666666664
3,Q0,CACM-3099,49,5.848280493833343,BM25,0.3333333333333333,0.04081632653061224
3,Q0,CACM-2918,50,5.770111879136365,BM25,0.3333333333333333,0.04
3,Q0,CACM-0596,51,5.681628168822602,BM25,0.3333333333333333,0.0392156862745098
3,Q0,CACM-1029,52,5.6801758803989575,BM25,0.3333333333333333,0.038461538461538464
3,Q0,CACM-2217,53,5.678411112877916,BM25,0.3333333333333333,0.03773584905660377
3,Q0,CACM-1591,54,5.670542768188799,BM25,0.3333333333333333,0.037037037037037035
3,Q0,CACM-0605,55,5.650924181903635,BM25,0.3333333333333333,0.03636363636363636
3,Q0,CACM-2112,56,5.6381765234003485,BM25,0.3333333333333333,0.03571428571428571
3,Q0,CACM-1457,57,5.63431169252722,BM25,0.3333333333333333,0.03508771929824561
3,Q0,CACM-2808,58,5.612228060580544,BM25,0.3333333333333333,0.034482758620689655
3,Q0,CACM-2794,59,5.580365755965064,BM25,0.3333333333333333,0.03389830508474576
3,Q0,CACM-2867,60,5.558125077821189,BM25,0.3333333333333333,0.03333333333333333
3,Q0,CACM-1236,61,5.550183927170236,BM25,0.3333333333333333,0.03278688524590164
3,Q0,CACM-1135,62,5.518858928816917,BM25,0.3333333333333333,0.03225806451612903
3,Q0,CACM-2746,63,5.49091657151076,BM25,0.3333333333333333,0.031746031746031744
3,Q0,CACM-1947,64,5.486724175204177,BM25,0.5,0.046875
3,Q0,CACM-2864,65,5.483285293267562,BM25,0.5,0.046153846153846156
3,Q0,CACM-2572,66,5.480379917702873,BM25,0.5,0.045454545454545456
3,Q0,CACM-2659,67,5.457157731088195,BM25,0.5,0.04477611940298507
3,Q0,CACM-1185,68,5.450309716392515,BM25,0.5,0.04411764705882353
3,Q0,CACM-1809,69,5.443276999021473,BM25,0.5,0.043478260869565216
3,Q0,CACM-1365,70,5.428554804088751,BM25,0.5,0.04285714285714286
3,Q0,CACM-2970,71,5.425079013395489,BM25,0.5,0.04225352112676056
3,Q0,CACM-2196,72,5.419903591801361,BM25,0.5,0.041666666666666664
3,Q0,CACM-2254,73,5.409834249104392,BM25,0.5,0.0410958904109589
3,Q0,CACM-1650,74,5.3460724805301165,BM25,0.5,0.04054054054054054
3,Q0,CACM-2579,75,5.337332414910284,BM25,0.5,0.04
3,Q0,CACM-3110,76,5.317225954028073,BM25,0.5,0.039473684210526314
3,Q0,CACM-2945,77,5.313826467902552,BM25,0.5,0.03896103896103896
3,Q0,CACM-2053,78,5.312646029541574,BM25,0.5,0.038461538461538464
3,Q0,CACM-0696,79,5.29276728135451,BM25,0.5,0.0379746835443038
3,Q0,CACM-1612,80,5.286265935553127,BM25,0.5,0.0375
3,Q0,CACM-1620,81,5.285603535897683,BM25,0.5,0.037037037037037035
3,Q0,CACM-2210,82,5.28054428063787,BM25,0.5,0.036585365853658534
3,Q0,CACM-1168,83,5.269477830123163,BM25,0.5,0.03614457831325301
3,Q0,CACM-2929,84,5.259934411813186,BM25,0.5,0.03571428571428571
3,Q0,CACM-1867,85,5.227095152167244,BM25,0.5,0.03529411764705882
3,Q0,CACM-1765,86,5.220929207380124,BM25,0.5,0.03488372093023256
3,Q0,CACM-0417,87,5.22001836928292,BM25,0.5,0.034482758620689655
3,Q0,CACM-2989,88,5.218435440078315,BM25,0.5,0.03409090909090909
3,Q0,CACM-2939,89,5.214316244201163,BM25,0.5,0.033707865168539325
3,Q0,CACM-0533,90,5.214199874978993,BM25,0.5,0.03333333333333333
3,Q0,CACM-2424,91,5.212969374881988,BM25,0.5,0.03296703296703297
3,Q0,CACM-1474,92,5.206328428286403,BM25,0.5,0.03260869565217391
3,Q0,CACM-1503,93,5.202562157448509,BM25,0.5,0.03225806451612903
3,Q0,CACM-0303,94,5.20131511872275,BM25,0.5,0.031914893617021274
3,Q0,CACM-1631,95,5.198177136801503,BM25,0.5,0.031578947368421054
3,Q0,CACM-1170,96,5.197366763885335,BM25,0.5,0.03125
3,Q0,CACM-1543,97,5.1962790804981935,BM25,0.5,0.030927835051546393
3,Q0,CACM-3036,98,5.18922961306881,BM25,0.5,0.030612244897959183
3,Q0,CACM-1658,99,5.184366399832118,BM25,0.5,0.030303030303030304
3,Q0,CACM-1682,100,5.17586152321382,BM25,0.5,0.03
4,Q0,CACM-3128,1,31.47646387244738,BM25,0.08333333333333333,1.0
4,Q0,CACM-3043,2,31.10266456961282,BM25,0.16666666666666666,1.0
4,Q0,CACM-2342,3,30.26946997306827,BM25,0.16666666666666666,0.6666666666666666
4,Q0,CACM-2519,4,29.24176718507954,BM25,0.16666666666666666,0.5
4,Q0,CACM-2931,5,27.66921875219122,BM25,0.16666666666666666,0.4
4,Q0,CACM-3141,6,27.3703344455054,BM25,0.16666666666666666,0.3333333333333333
4,Q0,CACM-1135,7,27.291684706714882,BM25,0.16666666666666666,0.2857142857142857
4,Q0,CACM-2371,8,26.716834872712425,BM25,0.25,0.375
4,Q0,CACM-2969,9,24.89472190220879,BM25,0.25,0.3333333333333333
4,Q0,CACM-2895,10,24.619238949297877,BM25,0.25,0.3
4,Q0,CACM-2920,11,24.227626397243554,BM25,0.25,0.2727272727272727
4,Q0,CACM-2721,12,23.803221084299505,BM25,0.25,0.25
4,Q0,CACM-1145,13,23.52932885329625,BM25,0.25,0.23076923076923078
4,Q0,CACM-2377,14,23.506074244826824,BM25,0.25,0.21428571428571427
4,Q0,CACM-1199,15,23.244197037388474,BM25,0.25,0.2
4,Q0,CACM-1272,16,23.230591039275588,BM25,0.25,0.1875
4,Q0,CACM-2848,17,23.131874942368867,BM25,0.25,0.17647058823529413
4,Q0,CACM-3103,18,23.089192338826326,BM25,0.25,0.16666666666666666
4,Q0,CACM-2940,19,23.041838895604194,BM25,0.25,0.15789473684210525
4,Q0,CACM-2949,20,22.797657637789086,BM25,0.25,0.15
4,Q0,CACM-3013,21,22.649099797492184,BM25,0.25,0.14285714285714285
4,Q0,CACM-1829,22,22.556197884567386,BM25,0.25,0.13636363636363635
4,Q0,CACM-2939,23,22.33718878669091,BM25,0.25,0.13043478260869565
4,Q0,CACM-2816,24,22.32577649079377,BM25,0.25,0.125
4,Q0,CACM-3082,25,22.268886990824686,BM25,0.3333333333333333,0.16
4,Q0,CACM-2851,26,22.009441971224312,BM25,0.3333333333333333,0.15384615384615385
4,Q0,CACM-3120,27,21.996138092096867,BM25,0.3333333333333333,0.14814814814814814
4,Q0,CACM-3049,28,21.850659192782274,BM25,0.3333333333333333,0.14285714285714285
4,Q0,CACM-2276,29,21.833107549202378,BM25,0.3333333333333333,0.13793103448275862
4,Q0,CACM-1846,30,21.823385565576068,BM25,0.3333333333333333,0.13333333333333333
4,Q0,CACM-1677,31,21.811878126239566,BM25,0.3333333333333333,0.12903225806451613
4,Q0,CACM-2900,32,21.77065468262929,BM25,0.3333333333333333,0.125
4,Q0,CACM-1550,33,21.758554421932647,BM25,0.3333333333333333,0.12121212121212122
4,Q0,CACM-3018,34,21.756700482327755,BM25,0.3333333333333333,0.11764705882352941
4,Q0,CACM-2619,35,21.701258204750733,BM25,0.3333333333333333,0.11428571428571428
4,Q0,CACM-1385,36,21.648477998523102,BM25,0.3333333333333333,0.1111111111111111
4,Q0,CACM-0724,37,21.568700864730054,BM25,0.3333333333333333,0.10810810810810811
4,Q0,CACM-1470,38,21.48996983897323,BM25,0.3333333333333333,0.10526315789473684
4,Q0,CACM-2020,39,21.483369190652088,BM25,0.3333333333333333,0.10256410256410256
4,Q0,CACM-1253,40,21.425096185518314,BM25,0.3333333333333333,0.1
4,Q0,CACM-0040,41,21.413399510776532,BM25,0.3333333333333333,0.0975609756097561
4,Q0,CACM-2196,42,21.383080852265937,BM25,0.3333333333333333,0.09523809523809523
4,Q0,CACM-1928,43,21.32039928298754,BM25,0.3333333333333333,0.09302325581395349
4,Q0,CACM-2870,44,21.205214367783014,BM25,0.3333333333333333,0.09090909090909091
4,Q0,CACM-2314,45,21.185071061482333,BM25,0.3333333333333333,0.08888888888888889
